run_id,benchmark,search_strategy,method_label,path_index,status,state_id,depth,constraint_count,solver_time_ns,sat,has_exception,has_loop,has_division,has_nested_branch,has_dispatch,branches_covered,pc
"real-guava-realstyle-run-1","real-guava-realstyle","gov.nasa.jpf.search.DFSearch","research.OpenSourceLibraryBenchmarks.guavaPreconditionsReal","1","END","2","-1","2","980600","true","true","false","false","true","false","68","constraint # = 2 index_1_SYMINT >= CONST_3 && index_1_SYMINT >= CONST_0"
"real-guava-realstyle-run-1","real-guava-realstyle","gov.nasa.jpf.search.DFSearch","research.OpenSourceLibraryBenchmarks.guavaPreconditionsReal","2","END","3","-1","2","299100","true","true","false","false","true","false","68","constraint # = 2 index_1_SYMINT < CONST_3 && index_1_SYMINT >= CONST_0"
"real-guava-realstyle-run-1","real-guava-realstyle","gov.nasa.jpf.search.DFSearch","research.OpenSourceLibraryBenchmarks.guavaPreconditionsReal","3","END","4","-1","1","334700","true","true","false","false","true","false","68","constraint # = 1 index_1_SYMINT < CONST_0"
"real-guava-realstyle-run-2","real-guava-realstyle","gov.nasa.jpf.search.DFSearch","research.OpenSourceLibraryBenchmarks.guavaPreconditionsReal","1","END","2","-1","2","1003100","true","true","false","false","true","false","68","constraint # = 2 index_1_SYMINT >= CONST_3 && index_1_SYMINT >= CONST_0"
"real-guava-realstyle-run-2","real-guava-realstyle","gov.nasa.jpf.search.DFSearch","research.OpenSourceLibraryBenchmarks.guavaPreconditionsReal","2","END","3","-1","2","309200","true","true","false","false","true","false","68","constraint # = 2 index_1_SYMINT < CONST_3 && index_1_SYMINT >= CONST_0"
"real-guava-realstyle-run-2","real-guava-realstyle","gov.nasa.jpf.search.DFSearch","research.OpenSourceLibraryBenchmarks.guavaPreconditionsReal","3","END","4","-1","1","312100","true","true","false","false","true","false","68","constraint # = 1 index_1_SYMINT < CONST_0"
"real-guava-realstyle-run-3","real-guava-realstyle","gov.nasa.jpf.search.DFSearch","research.OpenSourceLibraryBenchmarks.guavaPreconditionsReal","1","END","2","-1","2","1032900","true","true","false","false","true","false","68","constraint # = 2 index_1_SYMINT >= CONST_3 && index_1_SYMINT >= CONST_0"
"real-guava-realstyle-run-3","real-guava-realstyle","gov.nasa.jpf.search.DFSearch","research.OpenSourceLibraryBenchmarks.guavaPreconditionsReal","2","END","3","-1","2","463000","true","true","false","false","true","false","68","constraint # = 2 index_1_SYMINT < CONST_3 && index_1_SYMINT >= CONST_0"
"real-guava-realstyle-run-3","real-guava-realstyle","gov.nasa.jpf.search.DFSearch","research.OpenSourceLibraryBenchmarks.guavaPreconditionsReal","3","END","4","-1","1","359800","true","true","false","false","true","false","68","constraint # = 1 index_1_SYMINT < CONST_0"
"real-guava-realstyle-run-4","real-guava-realstyle","gov.nasa.jpf.search.DFSearch","research.OpenSourceLibraryBenchmarks.guavaPreconditionsReal","1","END","2","-1","2","840600","true","true","false","false","true","false","68","constraint # = 2 index_1_SYMINT >= CONST_3 && index_1_SYMINT >= CONST_0"
